config/bagging_fraction,config/bagging_freq,config/boost_from_average,config/boosting_type,config/class_weight,config/colsample_bytree,config/feature_fraction,config/iterations,config/learning_rate,config/max_depth,config/metric,config/min_child_samples,config/min_data_in_leaf,config/num_leaves,config/num_threads,config/objective,config/reg_alpha,config/reg_lambda,config/seed,config/subsample_for_bin,config/tree_learner,config/use_missing,config/verbosity,mean_loss,time_total_s,training_iteration,trial_id
{'gbdt': 0.9541931671670016},{'gbdt': 5},false,"{'boosting_type': 'gbdt', 'subsample': 0.5429260379689546}",balanced,0.6918226492401414,0.2651798619490644,99999,0.012566611354337006,-1,root_mean_squared_error,86,8,118,1,regression,0.8101308606561276,0.7041193071513681,99999,2,serial,True,1,2.771263432095009,979.1432993412018,1,215ad110
{'gbdt': 0.9758361578089879},{'gbdt': 18},false,"{'boosting_type': 'gbdt', 'subsample': 0.8524262270402563}",,0.868669386563339,0.15833904497342272,99999,0.01588146991740531,-1,root_mean_squared_error,80,5,114,1,regression,0.02756252525900238,0.8032774664200266,99999,1,serial,True,1,2.790212469705999,795.3173837661743,1,cccc0eb0
{'gbdt': 0.9769417833160436},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.5463112957683413}",balanced,0.8840278324315385,0.07554504070552437,99999,0.0396954903594069,-1,root_mean_squared_error,6,17,122,1,regression,0.3744545108080284,0.9508508058552996,99999,5,serial,True,1,2.2597440929620656,1708.327346086502,1,0ba3b962
{'gbdt': 0.968639895496106},{'gbdt': 5},false,{'boosting_type': 'goss'},balanced,0.7170873499847652,0.13769335795217785,99999,0.030129488035050462,-1,root_mean_squared_error,76,15,141,1,regression,0.8102181633917218,0.49993590721152587,99999,1,serial,True,1,2.7937046329158552,503.16892671585083,1,1f204ffa
{'gbdt': 0.9857229457572443},{'gbdt': 10},false,{'boosting_type': 'goss'},balanced,0.7391443412746613,0.553597910535714,99999,0.055252124204921454,-1,root_mean_squared_error,44,19,57,1,regression,0.4645003723817526,0.2719872782772801,99999,10,serial,True,1,1.9486687910158682,643.6593840122222,1,94c7dfd0
{'gbdt': 0.9601546125707587},{'gbdt': 22},false,"{'boosting_type': 'gbdt', 'subsample': 0.7358893734825476}",balanced,0.8197804291743291,0.5331359223371368,99999,0.005746922303872408,-1,root_mean_squared_error,86,16,58,1,regression,0.6237988762678897,0.10638371383547984,99999,4,serial,True,1,2.3402612226614687,995.6669917106627,1,2f97af74
{'gbdt': 0.996789840835562},{'gbdt': 16},false,"{'boosting_type': 'gbdt', 'subsample': 0.507877787980697}",balanced,0.6205724283959244,0.3321986809620499,99999,0.05197066315156107,-1,root_mean_squared_error,37,8,139,1,regression,0.5302395323270315,0.9542786464298404,99999,9,serial,True,1,1.9166773864832416,597.5644075870514,1,3f3182f0
{'gbdt': 0.9888913466525434},{'gbdt': 21},false,"{'boosting_type': 'gbdt', 'subsample': 0.7792710149559567}",balanced,0.8020955447147787,0.09371511725050678,99999,0.019769094954755796,-1,root_mean_squared_error,87,5,134,1,regression,0.7400785310068889,0.6531586731614675,99999,13,serial,True,1,1.867953651201469,664.7709317207336,1,f5745798
{'gbdt': 0.9796839391142357},{'gbdt': 2},false,"{'boosting_type': 'gbdt', 'subsample': 0.5753066926347454}",balanced,0.992759269272802,0.8953979097901061,99999,0.013936274091892973,-1,root_mean_squared_error,98,10,142,1,regression,0.5793387701214525,0.7575517478165711,99999,15,serial,True,1,1.8667673190497285,958.5777475833893,1,fd35ad88
{'gbdt': 0.9829495427434103},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.5533712756800899}",balanced,0.9593866118764361,0.34202027552418446,99999,0.0417870963019342,-1,root_mean_squared_error,64,10,76,1,regression,0.6465183572930315,0.9911395807434518,99999,8,serial,True,1,1.9307043735816565,629.3777177333833,1,7eed2b26
{'gbdt': 0.9908583919569575},{'gbdt': 7},false,"{'boosting_type': 'gbdt', 'subsample': 0.7027967498758825}",balanced,0.9582091567717972,0.31560900248447527,99999,0.028844161492074274,-1,root_mean_squared_error,29,10,68,1,regression,0.39248721099030937,0.9727451543239928,99999,6,serial,True,1,2.0162278597104755,666.7086009979247,1,153b5a98
{'gbdt': 0.9553520356523483},{'gbdt': 9},false,{'boosting_type': 'goss'},,0.9957966676113185,0.6583548244706645,99999,0.06827975331552975,-1,root_mean_squared_error,59,12,105,1,regression,0.31595454462799555,0.7129407668410617,99999,6,serial,True,1,2.043322729945048,696.7148017883301,1,bda1f1ba
{'gbdt': 0.9731332174372304},{'gbdt': 7},false,"{'boosting_type': 'gbdt', 'subsample': 0.5176158169305412}",,0.8325871275935292,0.3952542260060087,99999,0.09803361442630946,-1,root_mean_squared_error,80,6,35,1,regression,0.8460704737881029,0.9843576354960784,99999,12,serial,True,1,1.8735833853620825,577.0272791385652,1,ae1c4996
{'gbdt': 0.996249680251574},{'gbdt': 7},false,"{'boosting_type': 'gbdt', 'subsample': 0.8537443483476702}",balanced,0.6065035424838364,0.32779808401053556,99999,0.02813667408689955,-1,root_mean_squared_error,77,10,104,1,regression,0.7365852847240301,0.011780268054901066,99999,4,serial,True,1,2.3477363476033952,660.9985482692719,1,8731c50a
{'gbdt': 0.9534483705411969},{'gbdt': 9},false,"{'boosting_type': 'gbdt', 'subsample': 0.537340225913558}",balanced,0.7492510369646288,0.6848378807345931,99999,0.07694209955417403,-1,root_mean_squared_error,55,10,44,1,regression,0.3704502513761817,0.44198622569156193,99999,6,serial,True,1,2.021056544741389,703.2609858512877,1,6e652fca
{'gbdt': 0.9699071624480973},{'gbdt': 23},false,{'boosting_type': 'goss'},balanced,0.768921556300069,0.2858809702388663,99999,0.008221508742456127,-1,root_mean_squared_error,34,14,61,1,regression,0.27449430868722013,0.7580560081832142,99999,2,serial,True,1,2.749581511672054,745.7777609825134,1,920e1ea6
{'gbdt': 0.958362508471674},{'gbdt': 3},false,"{'boosting_type': 'gbdt', 'subsample': 0.7358490397738581}",balanced,0.8175742810763409,0.5538169674672487,99999,0.006759110919087518,-1,root_mean_squared_error,84,16,31,1,regression,0.6249098672428779,0.9823668490451226,99999,5,serial,True,1,2.1141072484576227,1133.2069499492645,1,807ccb66
{'gbdt': 0.9770840392257575},{'gbdt': 7},false,"{'boosting_type': 'gbdt', 'subsample': 0.7777842811484954}",balanced,0.940307595114386,0.42299375089243096,99999,0.025159966061024847,-1,root_mean_squared_error,99,18,76,1,regression,0.6329551088999387,0.9859547896178802,99999,3,serial,True,1,2.7274832949668197,854.3289370536804,1,586ff2d2
{'gbdt': 0.9914408844510247},{'gbdt': 5},false,"{'boosting_type': 'gbdt', 'subsample': 0.5365513437784933}",balanced,0.6246506210703778,0.18390569682459385,99999,0.01764971368788444,-1,root_mean_squared_error,56,14,88,1,regression,0.44382093948087165,0.654268554618604,99999,3,serial,True,1,2.7372937092338616,1245.999783039093,1,7c61cbd4
{'gbdt': 0.9544191043234972},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.9786148777458181}",balanced,0.8832582015326697,0.08657521935990076,99999,0.030145298625473216,-1,root_mean_squared_error,76,12,82,1,regression,0.9995173258662451,0.48845356280213453,99999,6,serial,True,1,2.1050689665092595,1163.3320014476774,1,28cc1122
{'gbdt': 0.964365376454955},{'gbdt': 4},false,{'boosting_type': 'goss'},,0.8176993232345674,0.4100178971125914,99999,0.07547349330789721,-1,root_mean_squared_error,43,18,82,1,regression,0.41163466331284027,0.6795128098749297,99999,7,serial,True,1,1.9718662119395935,624.3380327224731,1,54f2d268
{'gbdt': 0.9934669125029616},{'gbdt': 19},false,{'boosting_type': 'goss'},,0.8437736304502031,0.2391823795399441,99999,0.022726688047982863,-1,root_mean_squared_error,33,11,32,1,regression,0.826549743796236,0.3641813034879543,99999,12,serial,True,1,1.8825549632614,591.1923496723175,1,92326248
{'gbdt': 0.9506421828281307},{'gbdt': 1},false,"{'boosting_type': 'gbdt', 'subsample': 0.7317066975375803}",,0.7313497271185779,0.2880704029767097,99999,0.033553144843011855,-1,root_mean_squared_error,23,11,40,1,regression,0.17069326495764653,0.7298614184753934,99999,10,serial,True,1,1.9022070755858125,642.6187219619751,1,cb322646
{'gbdt': 0.9605205242101503},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.8731400725511098}",balanced,0.6780470796794933,0.7674226329986374,99999,0.044918077782718904,-1,root_mean_squared_error,75,13,87,1,regression,0.6768575088740072,0.887420867961336,99999,15,serial,True,1,1.8681344483379845,737.6186437606813,1,feeda86c
{'gbdt': 0.9949831803629939},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.659148487601653}",balanced,0.7252735856691213,0.4032481518736119,99999,0.08117592814905554,-1,root_mean_squared_error,56,10,43,1,regression,0.5605148813588291,0.8261586176065057,99999,9,serial,True,1,1.9326079828265208,591.1280086040498,1,34fbe7d4
{'gbdt': 0.9596201433873229},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.5506875081893987}",balanced,0.7735676620106161,0.2828386560229331,99999,0.027698654493752393,-1,root_mean_squared_error,61,10,58,1,regression,0.5381874888706771,0.9264647115077183,99999,15,serial,True,1,1.818515523353735,664.9514284133911,1,d55544f0
{'gbdt': 0.950483173435294},{'gbdt': 14},false,"{'boosting_type': 'gbdt', 'subsample': 0.940847526497382}",,0.7263915274169637,0.27803593595797,99999,0.03469436311736901,-1,root_mean_squared_error,25,19,137,1,regression,0.13385410003632392,0.7533052765819083,99999,8,serial,True,1,1.9359943658393481,715.434529542923,1,1d48a092
{'gbdt': 0.9643870063482093},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.6453916928997032}",balanced,0.6470152428791034,0.30567334013844677,99999,0.05452014544706564,-1,root_mean_squared_error,68,8,72,1,regression,0.6270145226304474,0.7854843529730251,99999,2,serial,True,1,2.7696985140961323,659.9183828830719,1,670ef246
{'gbdt': 0.9716384931346064},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.5443844731362498}",balanced,0.8739762439225642,0.0808443932929247,99999,0.01601714602368342,-1,root_mean_squared_error,42,14,97,1,regression,0.6978905374469317,0.5923892130590067,99999,1,serial,True,1,2.7946532565753484,683.5580756664276,1,5bbe3bae
{'gbdt': 0.9841159984503911},{'gbdt': 16},false,"{'boosting_type': 'gbdt', 'subsample': 0.7017127426917837}",balanced,0.7059114735885904,0.3785433949762223,99999,0.022120098643572745,-1,root_mean_squared_error,16,18,90,1,regression,0.3627291504743564,0.7974155423986933,99999,7,serial,True,1,1.9386302643015223,729.9222841262817,1,a3f820b2
{'gbdt': 0.9781748950064093},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.8528490587876532}",balanced,0.6236644750720628,0.5526992941706477,99999,0.024077608152317912,-1,root_mean_squared_error,47,8,137,1,regression,0.01703922304360772,0.04591409146901798,99999,6,serial,True,1,2.0100649386255016,921.2565250396727,1,8ccb379a
{'gbdt': 0.9673425532462698},{'gbdt': 1},false,{'boosting_type': 'goss'},,0.9034274299265259,0.6984047121787416,99999,0.07065467593981939,-1,root_mean_squared_error,61,9,145,1,regression,0.3913399712034603,0.9984525837054861,99999,10,serial,True,1,1.9612241195629252,658.2596664428711,1,67532b68
{'gbdt': 0.9676163804986109},{'gbdt': 10},false,{'boosting_type': 'goss'},balanced,0.874054145425552,0.4772826430184197,99999,0.024336150821719083,-1,root_mean_squared_error,37,5,113,1,regression,0.6544251437568367,0.5227002512270611,99999,6,serial,True,1,2.0268282064894967,706.715336561203,1,47f9c19a
{'gbdt': 0.9501313156555997},{'gbdt': 14},false,{'boosting_type': 'goss'},balanced,0.8413900464557376,0.43575784783435184,99999,0.00620358510873253,-1,root_mean_squared_error,61,19,111,1,regression,0.3898261225411969,0.4260631661212465,99999,11,serial,True,1,1.9067994846996963,844.5165932178497,1,287cad3a
{'gbdt': 0.9673234973167466},{'gbdt': 10},false,{'boosting_type': 'goss'},balanced,0.7555573852891206,0.48571291340027867,99999,0.012552201302608264,-1,root_mean_squared_error,78,8,55,1,regression,0.7957810246272592,0.5727804949372952,99999,6,serial,True,1,2.021178848442731,718.4417676925659,1,ee34af60
{'gbdt': 0.9717210397760797},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.555447820261175}",balanced,0.6442123719084086,0.6424590202086428,99999,0.01573645416892277,-1,root_mean_squared_error,11,14,30,1,regression,0.7270701286678511,0.583440455481726,99999,2,serial,True,1,2.7465835679242305,763.1181058883667,1,934e1dac
{'gbdt': 0.9847681539927472},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.7270386020091724}",balanced,0.7652252014654961,0.07193572378500941,99999,0.03584181212161739,-1,root_mean_squared_error,67,11,111,1,regression,0.9112934346608007,0.5674760231600062,99999,2,serial,True,1,2.761062768883744,654.6616644859314,1,9185f49a
{'gbdt': 0.9998609533020003},{'gbdt': 20},false,"{'boosting_type': 'gbdt', 'subsample': 0.8639497888081038}",balanced,0.8103281226390452,0.42393346126307296,99999,0.010922894183739113,-1,root_mean_squared_error,89,8,137,1,regression,0.5030366136610268,0.5190016056914092,99999,5,serial,True,1,2.105138321460069,853.8790109157562,1,91f676de
{'gbdt': 0.9926422184701809},{'gbdt': 13},false,{'boosting_type': 'goss'},,0.8295395573277695,0.1779861545559532,99999,0.015187048642043463,-1,root_mean_squared_error,74,19,34,1,regression,0.33663690834337967,0.8004614504553853,99999,6,serial,True,1,2.0603907253469584,829.3786015510559,1,b24651aa
{'gbdt': 0.9679293391600935},{'gbdt': 18},false,"{'boosting_type': 'gbdt', 'subsample': 0.7659553928341463}",balanced,0.8747799905792467,0.05666949566825591,99999,0.027781027465403375,-1,root_mean_squared_error,22,7,128,1,regression,0.9393581356927974,0.7798752024057939,99999,1,serial,True,1,2.801659491488292,571.7717308998107,1,9f0b866e
{'gbdt': 0.9569535597666474},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.6713198366223141}",balanced,0.971886169828803,0.2379392440678596,99999,0.03916543430397882,-1,root_mean_squared_error,60,17,148,1,regression,0.460542957375075,0.6851468067281321,99999,6,serial,True,1,2.03888706724167,603.8716177940369,1,d8949828
{'gbdt': 0.9735771150874237},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.6241719540862893}",balanced,0.8643930189025268,0.37623517691699326,99999,0.0374570244377991,-1,root_mean_squared_error,59,10,89,1,regression,0.5147789237855188,0.8549142805871573,99999,2,serial,True,1,2.7519756281928656,605.5818417072296,1,0e8cd2c6
{'gbdt': 0.987035024725985},{'gbdt': 16},false,"{'boosting_type': 'gbdt', 'subsample': 0.5054216031872625}",balanced,0.6884804003206518,0.4844642651012676,99999,0.0206115779836379,-1,root_mean_squared_error,17,5,131,1,regression,0.2598060952467815,0.3866463711901986,99999,7,serial,True,1,1.9340162622287285,811.2072324752808,1,44d7c2a0
{'gbdt': 0.9713915125862242},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.5481363074401486}",balanced,0.6289643217072683,0.052973698728892515,99999,0.03783454531919016,-1,root_mean_squared_error,89,14,74,1,regression,0.3234264637846539,0.6292529212702824,99999,1,serial,True,1,2.801634308271906,542.4935507774353,1,7d060302
{'gbdt': 0.9710305451623644},{'gbdt': 20},false,{'boosting_type': 'goss'},balanced,0.7046960625043616,0.05295931036230578,99999,0.00712205327891722,-1,root_mean_squared_error,66,15,110,1,regression,0.7893214581322748,0.4949028218503273,99999,15,serial,True,1,1.8913121799897548,1117.4259450435636,1,41499644
{'gbdt': 0.9512254015362143},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.6300090192111338}",balanced,0.8510899863971991,0.3893113571394319,99999,0.035078288352961805,-1,root_mean_squared_error,77,10,104,1,regression,0.5117111225687146,0.8413292500216837,99999,8,serial,True,1,1.924683389131044,689.6680386066437,1,7c1685be
{'gbdt': 0.9522985137407245},{'gbdt': 11},false,"{'boosting_type': 'gbdt', 'subsample': 0.7683064355657443}",balanced,0.629835354933591,0.32184877287150515,99999,0.02753610029345624,-1,root_mean_squared_error,41,12,101,1,regression,0.22496520736593684,0.9120378061649201,99999,1,serial,True,1,2.789952945272433,537.4779431819917,1,91dea09a
{'gbdt': 0.9995372078548639},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.6783117947500316}",balanced,0.7434228741641662,0.05074901109563626,99999,0.0800737386014423,-1,root_mean_squared_error,34,7,74,1,regression,0.5666112761052843,0.9992074191419975,99999,4,serial,True,1,2.489138090609599,864.2533910274506,1,c15e59b2
{'gbdt': 0.9874022792114091},{'gbdt': 8},false,"{'boosting_type': 'gbdt', 'subsample': 0.6676929118945176}",balanced,0.7052363873914633,0.39203668321175433,99999,0.029507936000234065,-1,root_mean_squared_error,28,10,41,1,regression,0.48368123521013684,0.835654465745592,99999,9,serial,True,1,1.9167551237760283,625.3279006481172,1,2f521144
{'gbdt': 0.9648179907022076},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.6383902942491879}",balanced,0.791957727656973,0.06864732971646187,99999,0.053371039700000664,-1,root_mean_squared_error,63,8,143,1,regression,0.7106955289671878,0.7662936098274251,99999,1,serial,True,1,2.799891291949224,520.3316757678987,1,f7d66c9a
{'gbdt': 0.9659225195114953},{'gbdt': 5},false,{'boosting_type': 'goss'},,0.9215175872475768,0.7383012051761427,99999,0.0615192759788392,-1,root_mean_squared_error,7,9,103,1,regression,0.03217565642884365,0.5037171218976784,99999,14,serial,True,1,1.878244700888532,709.4866676330566,1,cd8b31c2
{'gbdt': 0.9961570146396542},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.7650003115702625}",balanced,0.7986535896793946,0.27024641857468357,99999,0.008971503450333401,-1,root_mean_squared_error,52,10,92,1,regression,0.9049217654419239,0.7970227872230203,99999,1,serial,True,1,2.7912495585851937,719.7610847949983,1,39bf159a
{'gbdt': 0.9911365105660004},{'gbdt': 2},false,"{'boosting_type': 'gbdt', 'subsample': 0.6603292308757306}",balanced,0.7078146405499812,0.5538359483875464,99999,0.033232023986908374,-1,root_mean_squared_error,12,10,45,1,regression,0.3942767760636191,0.8314145288523546,99999,1,serial,True,1,2.786826724679748,563.4441134929658,1,453318
{'gbdt': 0.9594477349322431},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.5366141342967249}",balanced,0.8765255360843006,0.5801132116328567,99999,0.02017505215789905,-1,root_mean_squared_error,36,5,84,1,regression,0.49180349280685376,0.9614277605030299,99999,2,serial,True,1,2.7621577934262147,924.9426789283752,1,fbc74f0e
{'gbdt': 0.9719348289708588},{'gbdt': 6},false,"{'boosting_type': 'gbdt', 'subsample': 0.5409937955690374}",balanced,0.6410214714089157,0.3296504865446028,99999,0.019793408719864146,-1,root_mean_squared_error,61,14,136,1,regression,0.3722683881205302,0.642433148091055,99999,15,serial,True,1,1.8172008940469844,762.1686778068542,1,bdf0a4e8
{'gbdt': 0.9931634009384231},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.5443964614148131}",balanced,0.7632693186192402,0.48253599725042684,99999,0.08195310108836992,-1,root_mean_squared_error,17,10,77,1,regression,0.39995838142044127,0.4486603404727436,99999,8,serial,True,1,1.935360121003444,636.9412569999695,1,7e979cfe
{'gbdt': 0.9573104122532479},{'gbdt': 22},false,"{'boosting_type': 'gbdt', 'subsample': 0.725789822482596}",balanced,0.8736604794500861,0.4916846516109873,99999,0.030637849420848184,-1,root_mean_squared_error,76,14,30,1,regression,0.7476438181342817,0.5993928893309018,99999,5,serial,True,1,2.120533832449476,684.2473134994508,1,dc5ecf28
{'gbdt': 0.9872086244705676},{'gbdt': 8},false,"{'boosting_type': 'gbdt', 'subsample': 0.6698971931369782}",balanced,0.7075894756755082,0.39852516897811197,99999,0.040649736056937266,-1,root_mean_squared_error,32,10,60,1,regression,0.46478891848725173,0.8341423374296505,99999,9,serial,True,1,1.918923227628692,658.1653428077698,1,961e81b8
{'gbdt': 0.9694033338112283},{'gbdt': 17},false,"{'boosting_type': 'gbdt', 'subsample': 0.6791970304556639}",,0.7964738293562736,0.5839966460637978,99999,0.009115568773342717,-1,root_mean_squared_error,63,17,42,1,regression,0.4682547378598433,0.4515547724925454,99999,6,serial,True,1,2.013380589261372,834.3968539237976,1,895c0160
{'gbdt': 0.9678405055965799},{'gbdt': 10},false,"{'boosting_type': 'gbdt', 'subsample': 0.5006523985642631}",balanced,0.882647048622005,0.13636502916005153,99999,0.03773316933843213,-1,root_mean_squared_error,36,15,62,1,regression,0.27622716869131525,0.5894698097262552,99999,1,serial,True,1,2.7912052842355406,576.3857359886171,1,ad7e0dd4
{'gbdt': 0.9768101694629943},{'gbdt': 19},false,"{'boosting_type': 'gbdt', 'subsample': 0.5387766773586559}",balanced,0.8866518113432409,0.4816711080734892,99999,0.025498870563922565,-1,root_mean_squared_error,28,15,80,1,regression,0.6369580224895651,0.9817850104641901,99999,1,serial,True,1,2.788531769823371,553.2457959651947,1,345d76f2
{'gbdt': 0.965742149857914},{'gbdt': 12},false,"{'boosting_type': 'gbdt', 'subsample': 0.6467471901128053}",,0.8671848291808106,0.3797162367475564,99999,0.0371707476873447,-1,root_mean_squared_error,6,12,99,1,regression,0.6460019809015867,0.8262147677051633,99999,8,serial,True,1,1.92236087754892,668.2400989532472,1,ee47d202
{'gbdt': 0.9686297091403092},{'gbdt': 11},false,{'boosting_type': 'goss'},,0.9081083001966428,0.6398366047456213,99999,0.06759525463791044,-1,root_mean_squared_error,46,13,35,1,regression,0.22588370869245813,0.71295089811143,99999,14,serial,True,1,1.8708213552826676,599.6001992225648,1,0eaf7980
{'gbdt': 0.988234973227768},{'gbdt': 2},false,"{'boosting_type': 'gbdt', 'subsample': 0.7351489408844973}",balanced,0.8138980806233915,0.16528761678152024,99999,0.007005256289643846,-1,root_mean_squared_error,78,16,92,1,regression,0.7649795574226179,0.15583125893589145,99999,4,serial,True,1,2.369713564528234,2457.7453591823582,1,9756e7f0
